ID Industry Sector,Industry Sector,ID Industry Sub-Sector,Industry Sub-Sector,ID Industry Group,Industry Group,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group,Geography,ID Geography,Slug Geography
92,Public Administration,92,Public Administration,92M2,Administration of economic programs & space research,2016,2016,01000US,United States,TRUE,TRUE,50455,5506.625616,68206.8948,4371.455098,510,administration-of-economic-programs-space-research,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42393,Recyclable material merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,8854,2309.575239,35757.60797,10090.78405,75,recyclable-material-merchant-wholesalers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,2211P,"Electric power generation, transmission & distribution",2016,2016,01000US,United States,TRUE,TRUE,46715,5299.186748,94628.42687,7517.649827,454,electric-power-generation-transmission-distribution,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,623M,"Residential care facilities, except skilled nursing facilities",2016,2016,01000US,United States,TRUE,TRUE,98055,7665.871794,31770.41247,2360.976675,932,residential-care-facilities-except-skilled-nursing-facilities,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3255,"Paint, coating, & adhesive manufacturing ",2016,2016,01000US,United States,TRUE,TRUE,4893,1717.118457,51911.93092,11638.63668,53,paint-coating-adhesive-manufacturing-,California,04000US06,california
51,Information,51,Information,5111Z,"Periodical, book, & directory publishers",2016,2016,01000US,United States,TRUE,TRUE,21448,3593.318999,67198.28394,11855.4016,220,periodical-book-directory-publishers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,33311,Agricultural implement manufacturing,2016,2016,01000US,United States,TRUE,TRUE,5236,1776.26645,45235.00611,8919.592856,40,agricultural-implement-manufacturing,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,2212P,Natural gas distribution,2016,2016,01000US,United States,TRUE,TRUE,12056,2694.779975,93727.70745,19299.99661,126,natural-gas-distribution,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5613,Employment services,2016,2016,01000US,United States,TRUE,TRUE,120339,8486.824804,42607.65911,4145.647359,1069,employment-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4239Z,Miscellaneous durable goods merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,19535,3429.520392,62995.80486,14156.11959,201,miscellaneous-durable-goods-merchant-wholesalers,California,04000US06,california
92,Public Administration,92,Public Administration,92119,Other general government & support,2016,2016,01000US,United States,TRUE,TRUE,10417,2505.035238,61863.34165,12789.70681,109,other-general-government-support,California,04000US06,california
51,Information,51,Information,51111,Newspaper publishers,2016,2016,01000US,United States,TRUE,TRUE,20169,3484.663198,63673.37126,15835.62055,200,newspaper-publishers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,22132,Sewage treatment facilities,2016,2016,01000US,United States,TRUE,TRUE,8414,2251.485721,86653.92215,18174.02549,101,sewage-treatment-facilities,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8129,Other personal services,2016,2016,01000US,United States,TRUE,TRUE,53881,5689.939568,28635.60428,3375.500083,509,other-personal-services,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",811192,Car washes,2016,2016,01000US,United States,TRUE,TRUE,22885,3711.586357,25539.61468,5631.60541,177,car-washes,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,6231,Nursing Care Facilities,2016,2016,01000US,United States,TRUE,TRUE,108767,8071.206764,39930.26983,3283.773488,990,nursing-care-facilities,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4241,Paper & paper products merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,6875,2035.278458,58694.20727,23376.65025,69,paper-paper-products-merchant-wholesalers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,2213M,"Water, steam, air-conditioning, & irrigation systems",2016,2016,01000US,United States,TRUE,TRUE,40333,4924.844442,70941.69794,5357.788958,385,water-steam-air-conditioning-irrigation-systems,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3331M,"Construction, & mining & oil & gas field machinery manufacturing ",2016,2016,01000US,United States,TRUE,TRUE,3652,1483.521305,73008.58023,32704.5181,38,construction-mining-oil-gas-field-machinery-manufacturing-,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3115,Dairy product manufacturing,2016,2016,01000US,United States,TRUE,TRUE,20668,3527.455238,54419.22987,8400.921458,185,dairy-product-manufacturing,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,493,Warehousing & storage,2016,2016,01000US,United States,TRUE,TRUE,113315,8237.122029,29735.24967,2303.848342,899,warehousing-storage,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",55,Management of companies & enterprises,55,Management of companies & enterprises,2016,2016,01000US,United States,TRUE,TRUE,17930,3285.770448,90814.47507,16300.86359,179,management-of-companies-enterprises-55,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,221MP,"Electric & gas, and other combinations",2016,2016,01000US,United States,TRUE,TRUE,26121,3964.951517,114489.0917,10383.90881,285,electric-gas-and-other-combinations,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3256,"Soap, cleaning compound, & cosmetics manufacturing ",2016,2016,01000US,United States,TRUE,TRUE,16100,3113.746567,50595.6123,12125.12853,166,soap-cleaning-compound-cosmetics-manufacturing-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4243,"Apparel, piece goods, & notions merchant wholesalers",2016,2016,01000US,United States,TRUE,TRUE,38482,4810.770271,52049.87589,8681.829494,341,apparel-piece-goods-notions-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,31M,"Knitting fabric mills, & apparel knitting mills ",2016,2016,01000US,United States,TRUE,TRUE,670,635.4825891,28092.15672,21009.30695,7,knitting-fabric-mills-apparel-knitting-mills-,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,492,Couriers & messengers,2016,2016,01000US,United States,TRUE,TRUE,84499,7119.105647,38950.59017,2674.962575,731,couriers-messengers-492,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,22S,Not specified utilities,2016,2016,01000US,United States,TRUE,TRUE,4741,1690.244595,74115.12149,12989.6772,49,not-specified-utilities,California,04000US06,california
928110,Active Duty Military,928110,Active Duty Military,928110P5,U. S Coast Guard,2016,2016,01000US,United States,TRUE,TRUE,2614,1255.146361,60022.75746,13194.12882,27,u-s-coast-guard,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3333,Commercial & service industry machinery manufacturing,2016,2016,01000US,United States,TRUE,TRUE,8588,2274.635179,67781.29483,11459.38407,89,commercial-service-industry-machinery-manufacturing,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5419Z,"Other professional, scientific & technical services ",2016,2016,01000US,United States,TRUE,TRUE,39579,4878.701587,67735.58086,9520.909366,391,other-professional-scientific-technical-services-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4244,Grocery & related product merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,123063,8581.653332,44348.71198,3358.302927,1076,grocery-related-product-merchant-wholesalers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,481,Air transportation,2016,2016,01000US,United States,TRUE,TRUE,58760,5941.123711,62216.5534,5846.770064,553,air-transportation,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3121,Beverage manufacturing,2016,2016,01000US,United States,TRUE,TRUE,56023,5801.57268,55510.61421,5198.05005,526,beverage-manufacturing,California,04000US06,california
71-72,"Arts, Entertainment & Recreation and Accommodation & Food Services",72,Accommodation & Food Services,722Z,Restaurants & Food Services,2016,2016,01000US,United States,TRUE,TRUE,1189767,25831.79924,22219.94328,624.6693717,9746,restaurants-food-services,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,491,Postal Service,2016,2016,01000US,United States,TRUE,TRUE,75436,6728.287576,53601.1337,3602.202876,759,postal-service,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,325M,Industrial & miscellaneous chemicals,2016,2016,01000US,United States,TRUE,TRUE,17012,3200.637023,71506.68898,12216.61144,158,industrial-miscellaneous-chemicals,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,482,Rail transportation,2016,2016,01000US,United States,TRUE,TRUE,17374,3234.476849,70418.33924,6219.328608,164,rail-transportation,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,622,Hospitals,2016,2016,01000US,United States,TRUE,TRUE,752600,20825.16859,78641.59044,2128.398482,7326,hospitals,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4245,Farm product raw material merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,1760,1029.932479,61394.85739,33623.26634,18,farm-product-raw-material-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3335,Metalworking machinery manufacturing,2016,2016,01000US,United States,TRUE,TRUE,6690,2007.718831,57269.11913,9616.643034,73,metalworking-machinery-manufacturing,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,488,Services incidental to transportation,2016,2016,01000US,United States,TRUE,TRUE,111018,8153.758486,52013.20795,3512.488619,1023,services-incidental-to-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,483,Water transportation,2016,2016,01000US,United States,TRUE,TRUE,5613,1839.081725,52501.34919,14032.01984,64,water-transportation,California,04000US06,california
44156,"Agriculture, Forestry, Fishing and Hunting, and Mining",11,"Agriculture, Forestry, Fishing, & Hunting",111,Farming,2016,2016,01000US,United States,TRUE,TRUE,268101,12612.30129,26914.98961,1582.451234,2188,farming,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",54194,Veterinary services,2016,2016,01000US,United States,TRUE,TRUE,34581,4560.938242,52161.59377,9225.30417,328,veterinary-services,California,04000US06,california
81,"Other Services, Except Public Administration",81,"Other Services, Except Public Administration",8123,Drycleaning & laundry services,2016,2016,01000US,United States,TRUE,TRUE,37098,4723.660254,29015.00008,3722.905347,315,drycleaning-laundry-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4247,Petroleum & petroleum products merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,6655,2002.462113,69523.17851,18433.03249,69,petroleum-petroleum-products-merchant-wholesalers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,484,Truck transportation,2016,2016,01000US,United States,TRUE,TRUE,168937,10041.1249,45468.27931,2109.003042,1421,truck-transportation,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3211,Sawmills & wood preservation,2016,2016,01000US,United States,TRUE,TRUE,5876,1881.659607,45661.69027,11403.16909,58,sawmills-wood-preservation,California,04000US06,california
44156,"Agriculture, Forestry, Fishing and Hunting, and Mining",21,"Mining, Quarrying, & Oil & Gas Extraction",213,Support activities for mining,2016,2016,01000US,United States,TRUE,TRUE,16414,3143.934933,81021.7451,12946.89335,132,support-activities-for-mining,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,487,Scenic & sightseeing transportation,2016,2016,01000US,United States,TRUE,TRUE,1945,1082.704332,47235.10437,18005.38662,18,scenic-sightseeing-transportation,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3336,"Engine, turbine, & power transmission equipment manufacturing ",2016,2016,01000US,United States,TRUE,TRUE,5935,1891.079475,102228.4512,23173.72642,52,engine-turbine-power-transmission-equipment-manufacturing-,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,4853,Taxi & limousine service,2016,2016,01000US,United States,TRUE,TRUE,42661,5064.634993,26620.62586,3075.793271,374,taxi-limousine-service,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5418,"Advertising, public relations & related services",2016,2016,01000US,United States,TRUE,TRUE,78089,6845.045307,87467.19209,7718.779914,722,advertising-public-relations-related-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4248,Alcoholic beverages merchant wholesalers,2016,2016,01000US,United States,TRUE,TRUE,14344,2939.190726,61242.5603,11605.484,123,alcoholic-beverages-merchant-wholesalers,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,3261,Plastics product manufacturing,2016,2016,01000US,United States,TRUE,TRUE,29484,4212.049154,47314.23362,7654.710359,282,plastics-product-manufacturing,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,486,Pipeline transportation,2016,2016,01000US,United States,TRUE,TRUE,2073,1117.7588,73506.28992,27989.24687,14,pipeline-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,485M,Bus service & urban transit,2016,2016,01000US,United States,TRUE,TRUE,56522,5827.267609,53360.53227,3714.400956,547,bus-service-urban-transit,California,04000US06,california
92,Public Administration,92,Public Administration,92M1,Administration of environmental quality & housing programs,2016,2016,01000US,United States,TRUE,TRUE,28774,4161.111715,66212.01783,6156.249446,311,administration-of-environmental-quality-housing-programs,California,04000US06,california
61-62,"Educational Services, Health Care & Social Assistance",62,Health Care & Social Assistance,621M,Other health care services,2016,2016,01000US,United States,TRUE,TRUE,131391,8865.097921,64264.74341,5150.238535,1178,other-health-care-services,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,486,Pipeline transportation,2015,2015,01000US,United States,TRUE,TRUE,1308,887.8953323,83257.24541,25479.14344,14,pipeline-transportation,California,04000US06,california
31-33,Manufacturing,31-33,Manufacturing,33641M2,Aerospace products & parts manufacturing,2015,2015,01000US,United States,TRUE,TRUE,21933,3633.631891,101407.8019,11491.6095,215,aerospace-products-parts-manufacturing,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,4853,Taxi & limousine service,2015,2015,01000US,United States,TRUE,TRUE,31485,4352.316398,27767.28957,4116.099308,274,taxi-limousine-service,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,487,Scenic & sightseeing transportation,2015,2015,01000US,United States,TRUE,TRUE,3898,1532.658627,32897.27681,7762.970258,35,scenic-sightseeing-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,484,Truck transportation,2015,2015,01000US,United States,TRUE,TRUE,157934,9711.080964,44804.27408,2528.277877,1359,truck-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,488,Services incidental to transportation,2015,2015,01000US,United States,TRUE,TRUE,113318,8236.806634,55433.69266,3840.334979,1017,services-incidental-to-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,483,Water transportation,2015,2015,01000US,United States,TRUE,TRUE,7039,2059.394298,57996.04546,16588.96353,65,water-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,482,Rail transportation,2015,2015,01000US,United States,TRUE,TRUE,15955,3099.684151,57507.98013,5750.506845,145,rail-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,491,Postal Service,2015,2015,01000US,United States,TRUE,TRUE,70873,6522.286208,50223.80262,1968.818332,737,postal-service,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,481,Air transportation,2015,2015,01000US,United States,TRUE,TRUE,58375,5921.538827,59433.07858,5368.843705,559,air-transportation,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,492,Couriers & messengers,2015,2015,01000US,United States,TRUE,TRUE,93442,7484.076528,39795.97872,2694.931441,780,couriers-messengers-492,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,22S,Not specified utilities,2015,2015,01000US,United States,TRUE,TRUE,4106,1573.009364,82135.59255,28693.09312,36,not-specified-utilities,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,221MP,"Electric & gas, and other combinations",2015,2015,01000US,United States,TRUE,TRUE,27897,4097.261515,97785.49098,8775.561172,281,electric-gas-and-other-combinations,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",48-49,Transportation & Warehousing,493,Warehousing & storage,2015,2015,01000US,United States,TRUE,TRUE,90375,7360.902334,27541.14476,2023.677813,721,warehousing-storage,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,2213M,"Water, steam, air-conditioning, & irrigation systems",2015,2015,01000US,United States,TRUE,TRUE,37558,4752.711056,71895.72485,6116.327781,368,water-steam-air-conditioning-irrigation-systems,California,04000US06,california
51,Information,51,Information,51111,Newspaper publishers,2015,2015,01000US,United States,TRUE,TRUE,19550,3430.805038,42685.76957,6081.729199,189,newspaper-publishers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,22132,Sewage treatment facilities,2015,2015,01000US,United States,TRUE,TRUE,9807,2430.616379,76801.63608,9636.364956,110,sewage-treatment-facilities,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,2212P,Natural gas distribution,2015,2015,01000US,United States,TRUE,TRUE,11632,2646.988133,76171.38274,12201.92773,112,natural-gas-distribution,California,04000US06,california
51,Information,51,Information,5111Z,"Periodical, book, & directory publishers",2015,2015,01000US,United States,TRUE,TRUE,25250,3898.340699,75261.24602,13105.4263,252,periodical-book-directory-publishers,California,04000US06,california
"48-49, 22","Transportation & Warehousing, and Utilities",22,Utilities,2211P,"Electric power generation, transmission & distribution",2015,2015,01000US,United States,TRUE,TRUE,42265,5041.036169,98080.07304,7303.105476,424,electric-power-generation-transmission-distribution,California,04000US06,california
51,Information,51,Information,5112,Software publishing,2015,2015,01000US,United States,TRUE,TRUE,36830,4706.52582,119518.0993,12428.04197,368,software-publishing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4MS,Not specified retail trade,2015,2015,01000US,United States,TRUE,TRUE,62263,6114.850849,37847.99118,5157.8428,512,not-specified-retail-trade,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45439,Other direct selling establishments,2015,2015,01000US,United States,TRUE,TRUE,11590,2642.208328,36499.51855,8938.679078,108,other-direct-selling-establishments,California,04000US06,california
51,Information,51,Information,5121,Motion pictures & video industries,2015,2015,01000US,United States,TRUE,TRUE,140827,9174.769516,83577.02314,6444.028163,1403,motion-pictures-video-industries,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,454310,Fuel dealers,2015,2015,01000US,United States,TRUE,TRUE,4953,1727.607499,38099.60206,6856.658319,41,fuel-dealers,California,04000US06,california
51,Information,51,Information,5122,Sound recording industries,2015,2015,01000US,United States,TRUE,TRUE,6293,1947.253563,81803.68314,29102.2402,64,sound-recording-industries,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4542,Vending machine operators,2015,2015,01000US,United States,TRUE,TRUE,2634,1259.936609,40596.16287,15409.36088,22,vending-machine-operators,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,454113,Mail-order houses,2015,2015,01000US,United States,TRUE,TRUE,11401,2620.591025,39334.56109,14051.52822,113,mail-order-houses,California,04000US06,california
51,Information,51,Information,515,Broadcasting (except internet),2015,2015,01000US,United States,TRUE,TRUE,72479,6595.454893,81959.52065,8148.862101,689,broadcasting-except-internet,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,454112,Electronic auctions,2015,2015,01000US,United States,TRUE,TRUE,3416,1434.79436,162224.6976,58732.44071,33,electronic-auctions,California,04000US06,california
51,Information,51,Information,5171,Wired telecommunications carriers (Legacy),2015,2015,01000US,United States,TRUE,TRUE,59158,5960.981166,76156.34437,5883.835107,540,wired-telecommunications-carriers-legacy,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,454111,Electronic shopping,2015,2015,01000US,United States,TRUE,TRUE,31960,4384.962289,61991.18939,10300.87,298,electronic-shopping,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4539,Miscellaneous retail stores,2015,2015,01000US,United States,TRUE,TRUE,62128,6108.242636,35052.17297,4820.796767,570,miscellaneous-retail-stores,California,04000US06,california
51,Information,51,Information,517Z,"Telecommunications, except wired telecommunications carriers ",2015,2015,01000US,United States,TRUE,TRUE,42400,5049.06034,83437.27637,9330.047292,382,telecommunications-except-wired-telecommunications-carriers-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4533,Used merchandise stores,2015,2015,01000US,United States,TRUE,TRUE,23630,3771.393689,21559.5383,4366.350504,213,used-merchandise-stores,California,04000US06,california
51,Information,51,Information,5182,"Data processing, hosting & related services",2015,2015,01000US,United States,TRUE,TRUE,22317,3665.260618,97423.44916,13764.65853,211,data-processing-hosting-related-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45322,"Gift, novelty, & souvenir shops",2015,2015,01000US,United States,TRUE,TRUE,12922,2789.799734,31113.84507,15934.41893,129,gift-novelty-souvenir-shops,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45321,Office supplies & stationery stores,2015,2015,01000US,United States,TRUE,TRUE,14950,3000.561957,31504.52455,5504.940135,134,office-supplies-stationery-stores,California,04000US06,california
51,Information,51,Information,51912,Libraries & archives,2015,2015,01000US,United States,TRUE,TRUE,21755,3618.876397,40719.77803,9678.92686,232,libraries-archives,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4531,Retail florists,2015,2015,01000US,United States,TRUE,TRUE,8663,2284.531976,21702.01928,5821.638198,83,retail-florists,California,04000US06,california
51,Information,51,Information,51913,"Internet publishing, broadcasting & web search portals",2015,2015,01000US,United States,TRUE,TRUE,43931,5139.174869,157981.4578,16062.95082,433,internet-publishing-broadcasting-web-search-portals,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4529,Miscellaneous general merchandise stores,2015,2015,01000US,United States,TRUE,TRUE,68591,6416.859692,28424.70339,2287.090152,608,miscellaneous-general-merchandise-stores,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45211,Department stores & discount stores,2015,2015,01000US,United States,TRUE,TRUE,207699,11119.8408,24221.47552,1989.600176,1824,department-stores-discount-stores,California,04000US06,california
51,Information,51,Information,5191ZM,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2015,2015,01000US,United States,TRUE,TRUE,10272,2487.538674,147178.8939,29264.49306,109,other-information-services-except-libraries-archives-internet-publishing-broadcasting-web-search-portals,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45121,Book stores & news dealers,2015,2015,01000US,United States,TRUE,TRUE,14194,2923.776387,26868.86367,9945.899807,136,book-stores-news-dealers,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,5221M,"Savings institutions, including credit unions ",2015,2015,01000US,United States,TRUE,TRUE,23723,3778.797448,62829.01918,11737.00413,234,savings-institutions-including-credit-unions-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4511M,"Sporting goods, and hobby & toy stores ",2015,2015,01000US,United States,TRUE,TRUE,56151,5808.027205,26269.49695,2986.684169,513,sporting-goods-and-hobby-toy-stores-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45114,Musical instrument & supplies stores,2015,2015,01000US,United States,TRUE,TRUE,4224,1595.446586,46654.24432,24982.92813,42,musical-instrument-supplies-stores,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,522M,Nondepository credit & related activities,2015,2015,01000US,United States,TRUE,TRUE,108503,8061.071229,88854.30711,7562.158302,987,nondepository-credit-related-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,45113,"Sewing, needlework, & piece goods stores ",2015,2015,01000US,United States,TRUE,TRUE,5339,1793.642562,23346.00768,9519.132156,57,sewing-needlework-piece-goods-stores-,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,524,Insurance carriers & related activities,2015,2015,01000US,United States,TRUE,TRUE,235104,11820.98011,70134.79569,3533.162912,2294,insurance-carriers-related-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4483,"Jewelry, luggage, & leather goods stores ",2015,2015,01000US,United States,TRUE,TRUE,19130,3393.794663,38665.63811,6138.389976,182,jewelry-luggage-leather-goods-stores-,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44821,Shoe stores,2015,2015,01000US,United States,TRUE,TRUE,26755,4012.658058,26642.04792,6866.895342,243,shoe-stores,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,52M1,Banking & related activities,2015,2015,01000US,United States,TRUE,TRUE,170087,10074.12081,77353.85916,4929.46558,1611,banking-related-activities,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4481,Clothing stores,2015,2015,01000US,United States,TRUE,TRUE,172988,10158.78599,30682.96127,3045.414852,1556,clothing-stores,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,447,Gasoline stations,2015,2015,01000US,United States,TRUE,TRUE,44547,5174.98532,26125.01118,3694.003272,359,gasoline-stations,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",52,Finance & Insurance,52M2,"Securities, commodities, funds, trusts & other financial investments",2015,2015,01000US,United States,TRUE,TRUE,113615,8247.520488,131428.1223,10134.86722,1139,securities-commodities-funds-trusts-other-financial-investments,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,446Z,"Health & personal care, except drug, stores ",2015,2015,01000US,United States,TRUE,TRUE,42137,5033.416132,39850.90975,6787.050148,366,health-personal-care-except-drug-stores-,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",531,Real estate,2015,2015,01000US,United States,TRUE,TRUE,294518,13206.91745,65045.90893,3671.060959,2758,real-estate,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44611,Pharmacies & drug stores,2015,2015,01000US,United States,TRUE,TRUE,83694,7085.012361,49566.84574,4556.620602,773,pharmacies-drug-stores,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4453,"Beer, wine, & liquor stores ",2015,2015,01000US,United States,TRUE,TRUE,17862,3279.513926,40658.32606,10835.10623,165,beer-wine-liquor-stores-,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",5321,Automotive equipment rental & leasing,2015,2015,01000US,United States,TRUE,TRUE,26150,3967.10167,39698.37189,5658.513752,224,automotive-equipment-rental-leasing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4452,Specialty food stores,2015,2015,01000US,United States,TRUE,TRUE,28787,4161.995898,32546.11345,4794.71665,270,specialty-food-stores,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4451,Grocery Stores,2015,2015,01000US,United States,TRUE,TRUE,334746,14062.90131,29861.68201,1476.729592,2856,grocery-stores,California,04000US06,california
